GT4 Compressor Inlet Temperature {Avg},GT4 IGV angle in deg {Avg}
105.273253,51.09413202
105.2711939,51.96794322
105.2663272,51.61109876
105.2627243,51.55196585
105.2585544,51.28654917
105.2505558,52.01872781
105.2488938,51.89613895
105.2451947,51.88756721
105.2449369,51.3517632
105.240888,51.74906995
105.2402969,51.35586343
105.23472,51.34580192
105.2277949,51.66925716
105.2277677,51.68658401
105.2266345,51.40892832
105.222655,51.37629833
105.2189093,51.70862055
105.2183526,52.27113046
105.2181046,51.59114874
105.2175252,51.58137821
105.2169538,51.88810689
105.2155052,51.71403781
105.212415,51.46192071
105.2083093,51.46828344
105.2078522,51.88007484
105.2072044,51.49852978
105.2008084,51.0819484
105.1978857,51.95048871
105.1970285,51.83991455
105.1969305,51.68947885
105.1968083,51.36244732
105.1952582,51.53134278
105.1933396,51.66134006
105.1905661,52.13142422
105.187205,51.61754828
105.1716896,51.51825658
105.1688633,51.47020053
105.168215,52.09059702
105.1635848,51.21856195
105.1591744,51.49314113
105.1579703,51.08148853
105.1570804,51.87204278
105.1544069,51.40836732
105.1531072,51.64493305
105.1525866,51.83188249
105.150761,51.79548224
105.1402184,51.89000841
105.1390809,51.41226479
105.1337946,51.45576248
105.1268472,51.40490406
105.1119607,51.18737432
105.1099686,51.4730643
105.1058046,51.33245167
105.1011233,51.74954594
105.0997991,51.43431642
105.0972398,51.40423531
105.0967698,51.72289841
105.0936822,51.4725053
105.0866193,51.62049822
105.0864862,51.88823618
105.0838998,51.34739901
105.0835816,51.59527994
105.0803511,51.37549171
105.0801541,51.44827279
105.079375,51.90289602
105.0727509,51.46372878
105.0716538,51.86441404
105.0623361,51.21336057
105.054977,51.85851972
105.0528925,51.23132197
105.0527908,51.89011006
105.0511119,51.69400882
105.051074,51.47592807
105.0499155,51.47983134
105.0478855,51.32230894
105.0471792,51.69438345
105.0430249,51.74742294
105.0409071,52.08693627
105.0401401,51.45188484
105.0385664,51.11484122
105.0358031,51.65028455
105.0337338,51.86401072
105.0316541,51.63292486
105.0222236,51.42277664
105.0186495,51.92311401
105.0160662,51.65367839
105.0125866,51.30710436
105.0057115,51.05633172
105.0048855,51.02093993
104.9985458,51.29137331
104.9921793,51.42230627
104.9797062,51.94332002
104.975583,51.44914253
104.975152,51.71770279
104.9645099,51.8597968
104.9525989,51.7174217
104.94423,51.33955008
104.9332847,51.21103351
104.9323168,51.85660816
104.9306357,51.27684972
104.9242588,51.29206627
104.9205523,51.53453417
104.9196868,51.87170423
104.9153568,51.90417101
104.907521,51.72824993
104.9058753,51.66182687
104.9055603,51.94581639
104.9043962,51.26516059
104.9024232,51.42674702
104.9014985,51.4145701
104.9007356,51.50457428
104.9001299,51.78957348
104.8977718,51.06580066
104.8971282,51.4654966
104.8964594,51.74918063
104.8939281,50.98205191
104.8875017,51.89050859
104.8856911,51.3392821
104.8832749,51.70586616
104.8793809,51.82270565
104.874111,51.35186325
104.873007,51.85597866
104.8695297,52.35450872
104.8646591,51.89255664
104.8642617,51.68857858
104.8635296,51.45084243
104.8631202,51.72314641
104.8601241,51.2578818
104.8583047,51.85444944
104.8551722,51.7213667
104.8527192,51.99144371
104.8472318,51.9280897
104.8454704,51.08504765
104.8439298,51.40541065
104.8423575,51.45857651
104.8400601,51.84825438
104.8399407,51.41493999
104.8398899,51.44712974
104.8379218,51.79264512
104.8363271,51.46733675
104.83548,51.97273831
104.8345829,51.62608018
104.8300986,51.54235361
104.8258314,51.55431596
104.8246235,51.62978235
104.8224315,51.8479466
104.8166038,51.52501983
104.8152693,51.54280887
104.8115172,51.68863836
104.8099964,51.53664327
104.8080956,51.59004729
104.8045687,51.74152325
104.7994206,51.63026234
104.7880235,52.00697679
104.7851463,51.69674687
104.7824181,51.11354128
104.7758109,51.57446691
104.7715997,51.51524935
104.7702301,51.57182433
104.7691625,51.47108839
104.768711,52.11045536
104.7620595,51.33534295
104.7609471,51.9481455
104.7597449,51.71251114
104.7591762,52.2984968
104.7588356,51.56871226
104.7552342,51.68184313
104.7525632,50.95683222
104.748619,51.5913492
104.7476859,51.63376841
104.7450368,51.66500349
104.7449955,51.63279388
104.7443765,51.89474849
104.7422343,51.51762485
104.7412688,52.62521987
104.7382731,51.22127785
104.7361878,50.4284502
104.7340519,51.1467801
104.7333389,51.38002521
104.7309524,51.37849814
104.7289782,52.00312322
104.728298,51.67034734
104.7257851,51.97746408
104.7209346,51.9758182
104.720414,51.60078125
104.719561,51.75575952
104.7179274,51.27654799
104.7154254,51.44680327
104.7114009,51.64394781
104.7112365,51.66785745
104.7110237,51.67557262
104.7101696,51.58770325
104.7089117,51.78311787
104.7088073,52.13624002
104.7070803,51.63976058
104.7041402,51.35514354
104.7000591,51.7693884
104.6979839,51.54015268
104.6979816,51.84889236
104.6971046,51.23870781
104.6917015,51.57074358
104.691436,51.83755475
104.6907232,51.38029463
104.6896479,51.51084246
104.6894087,52.01714825
104.6861071,52.3009134
104.6860451,51.35961031
104.6835848,52.11345966
104.6833316,51.62851235
104.6832039,52.09237883
104.6808236,51.33893459
104.6806997,51.42185351
104.6797487,51.65223173
104.6766665,51.87099308
104.6748595,52.09010652
104.6711484,51.39773156
104.6706107,51.63754353
104.6700593,51.7773773
104.6680535,51.6238623
104.6666105,51.85531377
104.6638821,51.84448484
104.6638813,51.59524906
104.6637463,51.51535622
104.663311,51.67281142
104.659213,51.34906717
104.6580703,51.57062359
104.6541305,51.63224888
104.6528613,51.16719823
104.6512629,51.42883658
104.6478063,51.39083293
104.6469865,52.01088965
104.6464789,51.40971498
104.6450826,51.92523973
104.6416126,52.12675536
104.6372322,51.36387568
104.6364513,51.39286459
104.635186,51.72997553
104.6350805,51.537892
104.6335562,52.0156976
104.6322459,51.77655765
104.6263756,51.20262651
104.624992,51.82397956
104.6236436,51.1787648
104.623174,51.33047016
104.6208628,51.9443313
104.6192415,51.31889235
104.6142759,52.07370544
104.6142174,52.0316971
104.6129477,52.32489927
104.6109843,51.65221431
104.6108242,51.23450385
104.6098837,50.8927245
104.6090515,51.48676813
104.6076095,51.55213758
104.6070611,51.82604275
104.6056956,51.37263565
104.6056283,51.35352519
104.6025385,51.95662625
104.5996455,51.19362458
104.5988612,51.91220307
104.5973169,51.4033403
104.5972995,51.35691924
104.5962753,51.99208971
104.5961988,52.01817718
104.5900266,51.75313701
104.5895614,51.27609457
104.5891441,51.40060257
104.5832576,51.5371185
104.5789361,51.92210997
104.5787714,51.91629878
104.575031,51.43878272
104.5749797,51.59534531
104.5699571,51.76435101
104.5684202,51.42251955
104.5662849,51.4527206
104.5648695,51.48418993
104.5645579,51.38786081
104.5643898,51.34009821
104.5615271,52.19615946
104.5608531,51.851465
104.5605174,51.23198843
104.5582031,51.77519334
104.5440077,51.74294388
104.5430036,51.94477208
104.5353648,51.48477794
104.5350775,51.38574323
104.5347866,51.92023513
104.5326124,52.06569318
104.5269779,51.4094166
104.5266497,51.93629924
104.5229757,51.39601835
104.5207068,52.24915554
104.5195294,51.81644558
104.5190297,51.92826718
104.5164385,51.67664188
104.5092746,51.23928612
104.5086579,51.3141131
104.5043495,51.09045229
104.5040336,51.5650696
104.5027606,51.79649413
104.5022432,51.31501981
104.5018909,51.36756399
104.5004764,51.44936372
104.492913,51.08464342
104.4870037,52.4482179
104.4862289,52.55969201
104.4845315,51.77237502
104.4841131,52.10502847
104.4829472,51.83452024
104.4806734,51.27395026
104.4791167,51.42633961
104.4775751,51.41631623
104.471305,51.50359088
104.4705266,51.38326874
104.4681724,51.99445884
104.4639971,51.44213276
104.4637635,51.37000653
104.4606047,52.07643249
104.4593496,51.91039445
104.4582364,51.40861763
104.4574545,51.6617495
104.454598,51.26017655
104.453353,51.68303797
104.4523912,51.8042324
104.4497579,51.23378742
104.4482709,51.26125717
104.4480808,51.69528183
104.4471066,51.35022125
104.4432256,52.02598599
104.4427999,51.32274481
104.4402218,51.08366011
104.4359042,51.4342158
104.4358031,51.10367569
104.4333967,51.59472937
104.4320278,51.67984816
104.4268753,51.73506931
104.4236623,51.31717376
104.423059,51.42810993
104.4167448,51.20115788
104.4124579,50.80504366
104.400481,51.42629884
104.4002181,51.28412626
104.3920527,51.59801585
104.3863616,51.92711546
104.3852854,51.58725303
104.3842394,51.87659484
104.3839707,51.13319715
104.3796967,51.52970313
104.374197,51.63725206
104.3698277,51.53543467
104.3676779,51.82851031
104.3666261,51.28729246
104.365043,51.41890585
104.3649762,51.90399789
104.3641359,51.76900869
104.3630991,51.40119986
104.3596612,51.64710513
104.3575842,52.07682498
104.3525908,51.82013955
104.3512266,51.98334479
104.3468843,51.37209134
104.3461885,51.27932217
104.3439414,51.25107877
104.3409787,51.84925278
104.3315282,51.69948089
104.3296562,51.08963942
104.3273602,51.93341608
104.326608,51.82455564
104.3262013,51.19759609
104.3249606,51.75625025
104.3232573,51.28017145
104.3222472,51.91916899
104.3201925,51.7890724
104.3199345,51.55877964
104.3186032,51.44107101
104.3163432,51.54395722
104.3147526,51.23944725
104.312229,51.44193626
104.3037333,51.00755777
104.303698,51.6571632
104.3003227,51.72671649
104.3000902,51.3107983
104.2991464,51.31576353
104.2976345,51.12430262
104.2964604,51.62052102
104.291978,51.84904516
104.2833627,51.58323424
104.2830118,51.20457839
104.2813412,51.43904124
104.2806755,51.36285512
104.2798734,51.35014346
104.2797086,50.77929174
104.2795856,52.00304405
104.2788796,51.03433749
104.2754262,52.05681854
104.2753712,51.90283075
104.2724128,51.3163748
104.268575,51.90749663
104.2677221,51.29172515
104.2677102,52.05076334
104.2675861,51.48934736
104.267136,51.62780856
104.265301,51.27435028
104.2650893,51.15362244
104.2635178,51.96588856
104.2570371,51.30609587
104.2566537,51.39042218
104.2547291,51.12978693
104.2517353,51.52874862
104.2512582,51.25943572
104.2486975,51.27201154
104.2455043,51.27929456
104.2453613,51.48030722
104.2439588,51.34178833
104.2437878,51.90928575
104.2436766,51.75185665
104.2432825,51.72737879
104.2408564,51.92539132
104.2404508,51.13422892
104.2374547,51.57997491
104.2342463,51.6488732
104.2268651,51.29814117
104.2221596,51.15812706
104.2193604,51.43156218
104.2172275,51.46076304
104.2149866,51.98062689
104.2148503,51.20310791
104.2147349,51.63103464
104.2128237,51.66196435
104.212415,51.56629986
104.2090648,51.11507411
104.2032179,51.36757159
104.1991631,51.62261535
104.1975089,52.25683985
104.1954149,51.8108684
104.1924554,51.92155212
104.1912094,51.10053801
104.1903143,51.86172127
104.1901308,51.86439193
104.1890026,51.61619276
104.1881973,51.9535965
104.1876258,51.43058005
104.1870783,51.5137934
104.1857005,51.23480543
104.1815888,51.6115785
104.1784011,51.92583543
104.175795,51.5773676
104.1710679,50.68464086
104.170191,51.0988444
104.1695579,52.16279021
104.1690887,51.26385164
104.1685403,51.86633428
104.1683796,51.25646165
104.1633041,52.0503908
104.1631365,51.80237793
104.1622384,51.6272364
104.1580949,51.54956175
104.1562552,51.30774304
104.1521976,51.67648827
104.1504504,51.25117997
104.1465249,51.76333799
104.1461187,51.56198348
104.1432438,51.04146919
104.1377762,51.09062181
104.1348132,51.72261533
104.1348053,52.10943697
104.1343672,51.93238266
104.1343618,52.22346166
104.1327044,51.53089106
104.1321776,52.10426873
104.1291632,51.19886913
104.1286968,51.99969637
104.1279198,50.97305237
104.1261312,51.61866634
104.1240881,51.44280262
104.1189406,51.61063069
104.1100617,51.17602954
104.1089205,51.76269444
104.1035313,51.08239922
104.0969711,52.15464241
104.0936465,51.90137215
104.0922968,51.20529068
104.0910509,52.41042375
104.0881306,52.09226253
104.0860972,51.80329444
104.0820515,51.51954343
104.0816137,51.91789289
104.0778301,51.15269496
104.0775289,51.23556831
104.0736943,51.04807038
104.0691232,51.07417663
104.0690726,51.75313875
104.0683256,52.05614272
104.0676245,51.21803128
104.0652199,51.96935607
104.0617919,51.43355897
104.0617843,51.50634147
104.0616256,51.78220677
104.0615903,52.42093733
104.0592645,52.01650152
104.0585054,52.05244498
104.0577207,52.05304719
104.0534354,51.27587132
104.0528932,51.02769081
104.047451,51.47597643
104.0406809,51.33464918
104.0388297,51.96160692
104.0358978,51.43680056
104.0348825,51.26657497
104.0344581,51.41031714
104.0334544,51.14401929
104.0320507,51.56856369
104.0311838,51.356992
104.029084,51.19850075
104.0263129,51.46447298
104.0262736,51.25569173
104.0243171,51.27943275
104.0206222,51.15724132
104.0188059,50.98913566
104.0123513,51.50405746
104.0097574,51.02593304
104.0065684,51.4336383
104.0055963,51.67491762
104.001404,52.06332593
104.0006896,51.40962743
104.0003564,51.34246486
103.9993289,51.13042654
103.9980983,51.81021751
103.9969388,51.83499771
103.9967629,51.95024755
103.9947937,51.71055625
103.9908933,51.68541969
103.9904664,51.53091027
103.9870676,51.76509432
103.9861512,51.40269999
103.9851263,51.60952412
103.9807462,50.83272575
103.9787384,51.18947673
103.9782254,51.43480567
103.9781692,50.88453393
103.9758258,51.13301638
103.9725062,51.93288976
103.968715,50.91832202
103.9650978,51.40339583
103.9634462,51.7573952
103.9627246,51.56127453
103.9613143,51.81432088
103.9611857,51.58432194
103.9573097,51.98397353
103.9556075,51.22419068
103.9550869,51.5421657
103.9544399,51.48220941
103.9457166,51.79243678
103.9447268,52.22405834
103.9416674,51.46503471
103.9387788,51.82601199
103.9337924,51.90440742
103.9331075,51.71572448
103.9261867,51.16081864
103.917958,51.3671785
103.9153095,51.12702129
103.9148816,51.24108669
103.9121188,52.35903728
103.9100566,51.98850831
103.9058913,51.66461065
103.9056501,51.68673269
103.8964498,51.21297897
103.8960888,51.90978672
103.8955155,51.18498379
103.8954088,51.43009099
103.8951885,51.42600934
103.8928332,51.08724944
103.8919693,51.63157796
103.8874851,51.70190677
103.8859011,51.51514485
103.8856121,51.71516076
103.8801381,52.22762972
103.8787443,51.13501275
103.8758062,52.30960761
103.8746302,51.29504872
103.8738837,52.28041177
103.8734999,51.27124967
103.8732664,51.87474245
103.8711469,51.67015086
103.870941,52.114
103.8652234,51.93681444
103.8644164,51.21514495
103.8642817,50.94532042
103.8610451,51.41492457
103.8602227,51.19947167
103.8571151,51.08584131
103.8541743,51.77608784
103.853956,51.60129805
103.8477938,51.16679314
103.8441214,51.60038191
103.8432957,51.24753183
103.8430506,51.16020222
103.8410426,52.39617548
103.8409338,51.51259899
103.8363469,51.44795946
103.8259195,52.01921595
103.8247759,51.66294672
103.8075586,51.99623224
103.8056939,51.59791853
103.8050259,51.63614141
103.8033047,51.79628586
103.8003099,51.13691256
103.7994422,51.31242741
103.7918146,50.95466163
103.7885507,51.11131549
103.7856744,52.06964544
103.7842738,51.61814874
103.7826468,51.5216162
103.7813361,51.81606883
103.7794794,51.56525499
103.7785076,51.35806979
103.7780955,52.21824285
103.7780184,51.77725428
103.7748206,52.15727931
103.7737354,51.90903772
103.7711077,51.67812985
103.7706181,51.1519363
103.7668526,51.75496069
103.7651313,51.1511057
103.7615413,51.57642322
103.7605744,51.36481443
103.7590422,51.63318406
103.7587986,52.38192722
103.7544203,52.4226575
103.7540061,51.7602087
103.7468954,51.74188743
103.7465065,51.53584168
103.7459278,52.10161576
103.744699,51.17652703
103.7421545,51.67098476
103.7357923,51.04747759
103.732063,51.70582812
103.7306192,51.73634035
103.7299587,51.54427565
103.7291852,51.93703143
103.7291755,51.66254195
103.7287547,51.41095901
103.7283981,51.59123969
103.7278716,51.46076004
103.7256743,51.57295525
103.7249163,51.07472704
103.7247433,51.33464439
103.7246952,51.53913771
103.7209754,51.58209747
103.7198828,50.85951002
103.716717,51.83612745
103.7049221,51.419947
103.7039597,51.45168017
103.6982126,51.20079331
103.6965851,50.73290095
103.6956104,50.86795835
103.6952846,51.46611375
103.6948193,51.50055524
103.6944648,51.53383185
103.6942771,52.33319382
103.6938591,51.4180735
103.69324,52.06928357
103.6929863,50.89086505
103.6924734,51.46366168
103.685623,51.25593142
103.6847535,51.67118345
103.6834363,51.73038313
103.6830498,51.93670594
103.6817813,51.98201156
103.6776423,51.76569554
103.6759656,50.81866149
103.6744156,51.1188888
103.6741183,51.74585268
103.6646659,51.67343042
103.6630232,51.02336864
103.6623597,51.75378918
103.6601036,51.31470429
103.6562916,50.71560497
103.6558353,51.39293223
103.6550222,51.54922155
103.6529828,51.4763195
103.651057,51.52126848
103.6497469,52.17484767
103.6478513,51.62961517
103.6427067,51.60313111
103.6422005,51.64811475
103.6418885,52.12356583
103.6396364,51.83101883
103.6387893,51.24097265
103.6384876,51.80674381
103.6371304,50.93035608
103.6366085,51.22132932
103.6350959,51.56381303
103.6350139,51.63928961
103.6311024,51.38495064
103.6286666,51.76861798
103.6283339,51.37943525
103.6239008,50.78125507
103.6237544,51.8506088
103.6200306,51.84805011
103.6198033,51.13638478
103.6175644,51.20334962
103.6134643,52.17347092
103.5958494,51.34079701
103.5952321,52.16253226
103.594896,51.76672792
103.5921716,50.68584802
103.5919596,51.56322651
103.5904768,50.77239197
103.5900648,51.56362421
103.5859243,51.14303626
103.5855178,52.12206562
103.5853509,51.61623197
103.5849057,51.63620798
103.5842947,51.23937192
103.5827417,51.7116066
103.5819981,51.79704216
103.5812745,50.9698471
103.5812191,51.98457573
103.5791757,52.0231084
103.5762286,51.75119497
103.5760682,51.41748587
103.5756809,51.43129214
103.5754718,51.7155854
103.5739584,51.64768706
103.5724095,51.30215876
103.5717179,51.561023
103.5700596,51.36398904
103.5690816,51.49524996
103.5641538,51.40339316
103.5639987,51.76105774
103.561326,51.22316888
103.5613104,51.39468834
103.5612995,51.7629478
103.5596329,51.26459415
103.5586003,51.76483786
103.5572073,51.67544811
103.5551381,51.93659744
103.5506524,51.15884707
103.549928,50.96866845
103.5497816,51.70086281
103.54879,50.60610947
103.5472218,51.41755706
103.5420047,51.61536513
103.5419589,51.44700147
103.5413812,51.33936081
103.5394267,51.07942087
103.5368868,50.85137403
103.5349387,51.27923046
103.5279023,51.40319195
103.5266401,51.04885321
103.5255193,51.93692293
103.5254656,51.00933813
103.5234699,51.20395541
103.5225421,51.77050804
103.5221938,51.3551113
103.5208369,51.09772824
103.5182993,52.06386599
103.5161341,52.38597587
103.5142493,51.29471441
103.5120391,51.64495407
103.508236,51.43099214
103.5073174,51.43023784
103.5066005,51.30315647
103.5056801,51.58111155
103.5039,51.93439219
103.5029724,51.49028028
103.5022922,52.14154874
103.5005772,51.56645469
103.49354,52.00804109
103.4924519,51.78149219
103.4921394,51.63345501
103.4881705,51.44968808
103.4871554,51.30426758
103.4850141,51.68035426
103.4821016,50.86797558
103.4785274,51.89437769
103.4747933,51.29072135
103.4729018,51.55467082
103.4716797,51.4783979
103.4708716,51.63695078
103.4665361,51.10995761
103.4662025,51.29324061
103.4640475,51.64365525
103.4638001,50.83345681
103.4637465,51.73286782
103.4597477,51.66547526
103.4591621,51.24389576
103.4589609,52.1060039
103.4588314,51.27783016
103.4569242,51.67165836
103.4567519,51.57490183
103.4541511,51.21893521
103.4510246,51.77154267
103.4488729,51.71447116
103.4468062,51.77806828
103.4424737,51.08270706
103.4370955,52.04247397
103.4366946,51.73156692
103.433732,51.92182731
103.4247626,51.2524543
103.4242248,51.2382024
103.4238248,51.36311502
103.4221202,52.22952668
103.4174497,51.57750847
103.4156384,51.63147607
103.4150978,51.56949242
103.4146689,51.7723981
103.413617,51.57985344
103.4123483,51.20447273
103.4071349,52.40050471
103.4052887,51.4480695
103.4015874,51.53931351
103.4011524,51.32750478
103.3985601,51.33843039
103.3974342,51.37986526
103.3968178,51.31289307
103.3963951,50.811883
103.3900657,50.8793831
103.386219,50.95253595
103.3833053,51.28232279
103.3819559,51.29961793
103.3788059,51.86612544
103.3765647,51.46238043
103.372487,51.75070278
103.3649114,50.97132246
103.3631189,51.40974548
103.3630874,51.8338502
103.3627773,51.34051537
103.3615405,51.4169277
103.3586914,51.31231799
103.3581501,51.7712885
103.3570213,51.08142008
103.3568116,51.73510881
103.3563172,51.7794963
103.354207,51.42410992
103.351129,51.90299255
103.3468975,51.31103008
103.3455377,51.38524714
103.3434254,52.04998457
103.3417561,51.49442877
103.3335878,51.54145782
103.3328245,51.77617822
103.3328112,51.24931791
103.3304106,51.81580568
103.3300896,51.40256326
103.3278411,52.13413185
103.3275779,51.33639797
103.3274058,51.27295447
103.3271087,51.79278439
103.3269823,51.73955679
103.3197413,51.45833703
103.3186316,51.27030206
103.3170827,51.46411539
103.315638,51.46160921
103.3115098,51.38684599
103.3079436,51.33017424
103.3060074,51.50708861
103.3058682,51.52757016
103.3053219,51.18713729
103.3031209,51.0733157
103.3031091,51.1874693
103.3005151,51.73066083
103.2979454,50.74237844
103.2978882,51.84025468
103.2950834,51.34737651
103.2894176,51.08805062
103.2867127,51.05621436
103.2844217,51.90926243
103.2838115,51.09911933
103.2817151,51.76524287
103.2779185,51.66527811
103.2775938,50.85407568
103.2769661,51.39539287
103.2741897,51.32458225
103.2663494,51.7512533
103.2624578,51.47025925
103.2603774,51.58952988
103.2577271,51.37424339
103.2457738,51.39245446
103.2457161,51.74400476
103.2452233,51.4090041
103.2430532,51.4980879
103.2422222,51.71387861
103.2325704,51.71910994
103.2306439,51.16300354
103.2302256,51.38714273
103.2275059,51.5084382
103.221536,51.7941969
103.2214804,51.94695706
103.2196606,51.81428027
103.218688,51.79081068
103.2165206,51.76219516
103.2152812,51.35979979
103.2047741,51.39004642
103.197449,51.72163896
103.1953474,51.01627043
103.1924933,51.45874543
103.1893276,51.83988658
103.1834734,51.73058147
103.1820705,51.80915167
103.1786001,51.94274935
103.1774744,51.27185497
103.1761174,51.35875214
103.1753984,51.29890817
103.1719692,51.39602314
103.1653732,51.90315044
103.1647461,51.45588166
103.1625538,51.92946954
103.1624774,51.45301788
103.1508611,51.48918159
103.1489865,51.076849
103.1486906,51.32357943
103.1484635,51.63995144
103.148092,51.54948055
103.1470562,51.70544185
103.1422289,51.80791308
103.1417387,51.50729667
103.1414081,50.75494789
