GT4 Compressor Inlet Temperature {Avg},GT4 IGV angle in deg {Avg}
98.3280996,54.06308333
98.32555159,53.21092095
98.3193033,54.02556707
98.29669343,53.84903243
98.28921102,53.31976652
98.27433002,53.72371267
98.26741551,53.75056582
98.25165067,54.22344149
98.24651701,54.07286133
98.24221484,54.09139805
98.22978574,53.82257072
98.22486209,53.84333532
98.2128892,53.96312814
98.20977063,53.78923621
98.20331735,53.66058964
98.18677386,53.69215115
98.15815628,53.77287104
98.15152951,54.1059431
98.15006264,53.70098888
98.14552559,53.50225884
98.14230371,53.99471891
98.14083124,54.08660007
98.13386261,53.64733412
98.13209179,53.65293586
98.13047946,53.91585547
98.12612855,54.20210171
98.12270664,54.40704824
98.11997839,53.20694066
98.11030112,53.65547875
98.08824677,53.86059792
98.08623454,54.17236803
98.08335036,54.08522627
98.08243729,53.96081823
98.07771382,54.37372298
98.07155378,54.0200561
98.06625166,54.15789877
98.03387094,53.82333486
98.01658971,53.66594187
98.01131414,54.2174736
98.00749682,53.48762263
98.005914,54.4114027
97.96676193,54.07707453
97.94390678,54.15904709
97.9429596,53.19276417
97.94188597,54.00179653
97.92666157,54.27509321
97.92113192,53.49774583
97.91971807,53.33808281
97.9144893,53.99119098
97.90362727,54.25162384
97.89315769,53.63895218
97.86481524,54.2578508
97.83582139,53.45467216
97.8337008,53.67793954
97.83366001,53.44138287
97.82876861,53.70168799
97.81898715,53.29868982
97.80312464,53.9833806
97.79113229,54.24520218
97.77316498,53.95181497
97.76755766,53.66991317
97.75276861,53.91449081
97.74864207,53.17621685
97.72602231,53.9018334
97.72305563,54.44545754
97.69567843,53.66976735
97.67380093,53.79369672
97.63091809,53.49658356
97.62046625,54.02789896
97.61721642,53.85185183
97.59435682,54.22188951
97.57883977,53.23757269
97.57841547,53.79406188
97.57121339,54.07850923
97.55673251,53.41665816
97.55446911,54.95478831
97.51265103,53.35901227
97.51086024,53.53997963
97.5039307,55.00579472
97.46574543,53.62180553
97.46385607,53.80971676
97.44219695,55.27075851
97.4262207,53.41933473
97.41942384,53.80187026
97.38916723,53.7518887
97.36322058,55.15432551
97.36213845,53.45599139
97.35279383,54.26851485
97.33393729,53.46772494
97.32693936,53.42700345
97.32683941,53.80192334
97.32157646,54.25817962
97.31277201,54.86482469
97.31203387,53.66062453
97.3039106,54.14515794
97.27825278,53.63606019
97.26892692,53.90341026
97.26605753,53.97594629
97.24711865,54.14597132
97.23242163,55.29107585
97.21431325,54.17526416
97.21399587,53.79313419
97.20319982,54.00546339
97.19103875,53.81839721
97.1874732,53.72094699
97.1779924,55.70581208
97.15869066,54.06314799
97.15746642,53.72124884
97.14542112,55.39368293
97.14203111,53.89047386
97.13915456,54.85726392
97.13609608,55.69501078
97.13221851,54.21819221
97.12730048,53.47318151
97.10213473,54.29182753
97.10128441,53.33707632
97.0987485,53.39727468
97.0924898,55.49412554
97.07435433,55.59456816
97.049579,53.29938598
97.0397945,54.03458177
97.03632197,54.61712153
97.03254939,54.10886193
97.02800727,54.30253382
97.01923653,53.92165405
97.00004542,53.7868357
96.98702606,54.18731352
96.96632425,54.1006149
96.95837157,54.07041406
96.94484067,53.8683552
96.91396358,52.93613073
96.90000036,53.67461355
96.89185982,54.164327
96.88941617,54.6787889
96.85867368,53.53717573
96.85705181,53.53462159
96.8564694,54.56020234
96.85201121,53.8519056
96.83849761,54.2471054
96.82135851,53.87571553
96.82039383,54.29039737
96.81993811,53.52300245
96.81031938,53.06379182
96.80875584,54.03844406
96.78699236,53.45349103
96.77076206,54.17239773
96.75594245,54.70873313
96.74322284,54.22188968
96.73263596,53.42876817
96.72801157,54.32432302
96.72533653,53.94301369
96.7244457,54.25432497
96.67718188,54.10446724
96.66442863,53.80952248
96.6585473,53.86577213
96.65006377,54.0748273
96.64528232,53.66951638
96.63853174,54.11217191
96.62495002,54.03839193
96.57670477,53.5246319
96.57197261,52.85527925
96.57162909,54.3472864
96.56748195,54.49504336
96.56154666,54.01767217
96.55741678,55.37214201
96.55670588,54.22904982
96.55508659,53.50883468
96.53564133,55.22258805
96.53364735,54.55545416
96.5260459,53.71165526
96.51397328,54.24762371
96.5129676,53.37241354
96.4779863,54.10831958
96.4441729,53.43633838
96.44135384,53.07114836
96.43889695,54.18038131
96.41978431,54.41479687
96.40619408,54.12519035
96.40018428,53.90838055
96.39950167,53.53605721
96.39775679,54.09233065
96.38905604,53.5777679
96.38052697,53.64498817
96.36601687,54.37467889
96.35340901,53.85849454
96.34926194,54.05795389
96.33259472,53.45575468
96.3299475,53.87756153
96.32724335,54.29444294
96.31775799,54.08145485
96.30200863,54.45491485
96.2736602,53.79572607
96.26646003,55.07303408
96.25504744,54.33456092
96.25385668,53.54741324
96.24352762,53.38317122
96.23936852,53.86517285
96.23396692,54.16698914
96.21574131,55.52169598
96.20220763,53.69170118
96.13357571,53.17541932
96.13220197,54.74045627
96.11037849,54.00640067
96.09330035,53.40134525
96.07017705,54.24164762
96.05862993,54.4575968
96.04656325,53.96070797
96.04631628,53.81904765
96.04541557,54.08505923
96.02075559,54.49503282
96.01026483,53.5099005
95.99519813,53.95483141
95.97447535,53.89814672
95.91629556,54.03555297
95.90905429,53.55374142
95.90638718,54.3163061
95.8519898,53.9891071
95.83335607,54.33380592
95.82781187,53.36324364
95.82090728,54.50111486
95.81424791,54.41771345
95.80822501,53.80718635
95.80285745,53.61587788
95.80031791,53.84566495
95.78592045,53.31035174
95.77325984,53.94547924
95.74389465,53.71622597
95.74259731,54.39096459
95.74231238,54.26008037
95.74141005,54.48814049
95.68158438,54.06762117
95.66860784,54.28555762
95.66823712,54.17550076
95.66510469,54.0476356
95.65954738,54.55856754
95.65382729,53.17925096
95.64197307,54.14633172
95.61597996,54.34117171
95.59785678,53.81086392
95.57880744,54.46562307
95.53379713,54.09593922
95.52894811,54.38638959
95.51788244,54.10180566
95.51363928,53.99325321
95.50246195,54.5438854
95.49259683,53.31898816
95.48753557,53.99600941
95.46787803,54.16401156
95.46108023,53.97332342
95.44853999,54.41990062
95.41957081,53.69328664
95.41501756,54.54028155
95.40157232,53.64666728
95.39917787,54.41407873
95.39025437,54.28980651
95.37696329,54.03396269
95.3734308,53.36816132
95.35705544,53.15613823
95.33302019,53.46007464
95.2988175,53.59946771
95.27232272,53.49620211
95.26013632,54.37110946
95.25355968,53.97674405
95.24209623,54.80212364
95.2351854,54.40552228
95.23409902,54.45423791
95.2194224,53.4218158
95.2048298,53.96626976
95.19899357,54.0712919
95.18944354,54.61494004
95.18350323,53.64568591
95.16326224,54.34060668
95.1539957,53.84240435
95.11075764,53.86124763
95.0868655,53.63028491
95.06090539,54.61251485
95.05210772,54.46747058
95.04020805,53.78054948
95.01126155,53.69197508
94.97873691,53.62954743
94.97528643,54.0102416
94.96886369,53.38432266
94.9581789,53.73862743
94.9513948,54.05275421
94.93266894,53.55812205
94.91142703,53.58410229
94.84411608,53.32174462
94.80410464,53.77629786
94.78278236,53.74820246
94.76124282,53.78687983
94.71182349,53.21892921
94.64046144,53.62490498
94.56424923,53.76537289
94.51311849,54.53355589
94.50846102,53.71045196
94.45910987,54.1755481
94.43305125,53.74723542
94.42325371,54.37056066
94.40932989,53.93636072
94.37392754,53.67345792
94.35766376,54.15321844
94.29085451,53.93309053
94.24406869,53.70759101
94.23013267,54.16329325
94.19512579,53.73501972
94.14622081,54.8623619
94.14618843,53.59217697
94.11213726,53.43387805
94.08490758,53.75019631
94.04964526,53.48701555
93.99766152,53.994738
93.9805743,53.6679466
93.83215508,53.69242041
93.81843591,53.29656848
93.78943144,53.66112351
93.77998389,53.57118761
93.6489535,53.70849718
93.64427085,53.47023753
93.61193535,53.81132382
93.59049446,54.25955915
93.58555479,53.80322172
93.57163079,53.69751222
93.5458336,53.94136754
93.5426471,54.45459693
93.5326182,53.72250737
93.44094894,53.0537151
93.36020719,53.74750252
93.32742971,54.00370276
93.29225542,53.84580675
93.20851682,53.28759652
93.16830759,54.91784606
93.01379105,53.77249767
92.98134851,54.55576578
92.913861,52.99175003
92.8905371,52.90291313
92.84455148,54.3270426
92.70031597,54.97295077
92.63559584,53.65927928
92.61110791,53.85824059
92.57478951,53.97101496
92.52907559,53.76875867
92.37414746,53.95372696
92.30825442,53.95465131
92.24873383,53.79749282
92.14236125,54.1087541
92.13984125,53.11316717
92.12054758,54.10169551
92.10728444,54.38542563
92.04655028,54.14051234
91.9768697,53.4042176
91.89202764,54.28352453
91.85006442,53.52609319
91.80956246,53.90559986
91.75188544,54.27160412
91.69289434,53.65913771
91.64323987,53.80314979
91.58589475,53.59510548
91.55885651,54.50500074
91.5498001,53.33663326
91.42812854,53.54951674
91.41922589,54.05220152
91.40092357,53.43989578
91.37371859,53.33027482
91.34651362,53.22065386
91.24605679,54.4542357
91.22699131,54.35043657
90.99213252,53.86139163
90.98951099,54.31838695
89.91861504,54.6441766
89.46747871,53.57651561
89.09662959,52.67486399
84.02057978,54.05133671
83.91618586,54.16129632
83.79808736,54.1066839
83.79602409,54.33016481
83.72069351,54.46897146
83.67818028,54.57829183
83.48420666,54.27205129
82.60685535,54.9589519
82.52955676,54.08230627
82.51878777,54.67456888
82.4566368,54.65988221
82.42200086,54.65518567
82.37380289,54.66457875
82.23861151,54.6692753
79.79312819,54.03834592
78.97165744,53.70385228
78.42124994,53.24236055
77.91502663,53.60925414
75.06312242,52.1630069
74.42257015,52.19125527
74.2782105,52.29647927
74.11392719,52.9355527
74.04011674,52.75000095
73.75245044,52.84039962
73.24061987,52.13202487
72.95853794,52.27581074
72.5651732,51.60511021
72.16273564,51.50301939
71.45274095,51.16721617
71.04442212,52.41890405
70.83814377,52.39142631
70.82750273,52.72622893
70.75537303,52.14540884
67.58101834,52.69553408
67.21555447,52.74515905
67.17399936,52.78122505
67.13994173,53.20038727
67.09137779,52.99275882
67.04750873,53.16858489
67.00341918,53.27053698
66.91438119,53.12232029
66.90347901,52.47615468
66.88777748,53.08296135
66.85689644,53.00668771
66.85666175,52.51187264
66.78637625,52.76787051
66.77852238,53.06436951
66.70178095,52.64279683
66.58721787,53.20284383
66.56814939,53.11429834
66.55524905,53.08121265
66.53338288,52.9766859
66.48374185,51.88258152
66.45483826,52.97144835
66.29588037,52.88914336
66.19744001,51.59212272
66.18594734,53.10674445
66.05445516,52.32442105
66.03528238,53.66445592
65.96003398,53.33520131
65.94793443,53.14866438
65.92418999,53.04208572
65.92321163,52.28404986
65.88933353,52.10189647
65.81020081,53.84508671
65.80942511,52.6204552
65.78792726,52.44216285
65.77887927,52.51632854
65.44948528,52.26768184
64.40012836,52.37745023
63.78450534,51.81799922
63.77791543,51.88142023
63.66071844,52.51749404
63.59218514,52.31865134
63.56107534,51.76909043
63.54760865,52.44410161
63.43541859,52.00854306
63.32461804,52.19320108
63.21498469,52.32381801
63.10730604,51.93804099
63.05657807,52.41894589
63.00794987,52.00189344
62.99630991,51.80445248
62.98160713,51.76042566
96.28154845,54.18380164
95.81214931,54.01637909
95.74481497,54.55659066
95.60036405,54.36455363
95.57820416,54.43499178
95.39072418,54.69027617
95.38941214,54.43418156
95.35928509,54.10701493
95.34636351,54.42074786
95.14095241,54.13799582
95.10883222,54.10561458
94.91372128,54.44857175
94.83227986,54.47950136
94.8185264,54.11429537
94.73901198,54.42420617
94.72020373,54.58879095
94.63105726,54.19823691
94.62555448,54.2555291
94.39008497,54.30141493
93.57230432,53.63382096
93.50927209,54.16443224
93.35676366,53.14674729
93.23534948,53.3175273
93.14664466,53.28603704
93.14166549,53.1493962
93.09835829,53.36726642
92.96265266,53.60024668
92.84146181,53.88296607
92.37919245,53.47740284
91.90703726,53.65999123
91.47440726,53.23120937
91.24196782,53.94137551
90.52840588,53.30497712
90.01847148,53.47360317
89.35062842,53.46523045
88.61042753,53.35193742
88.21297823,53.26255467
87.73565899,53.23880356
87.25867141,53.21518863
87.02635496,53.1915737
87.00492466,53.16795877
86.98349435,53.14434385
86.96206405,53.12072892
86.94063375,53.09711399
86.91920345,53.07349906
86.89777315,53.04988413
86.46640354,53.35409904
75.01751539,51.72235251
74.95106335,52.1779749
74.70467189,52.13685397
74.65524211,52.4954911
74.60427546,51.98465945
74.45046571,51.91854713
74.39844708,52.31641794
74.39415609,52.47096693
73.60714343,52.03510738
